# Study: LKA_Haptics | Participant: 12 | Condition: HapticsAdaptiveCC | Init: 20260129_112533 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;260,6377;6,7000;-1,4152;0,0123;0,0000;0,0000;0,0000;0,0000;0,0000;0,0153;0,1200;-1,3000;1;0,0000;0,0000;0;0;1;4;0;0
0,0139;260,6377;6,7000;-1,2734;0,0122;0,0000;0,0000;0,0000;0,0000;0,0000;0,0152;0,1000;-1,1800;1;0,0000;0,0000;0;0;1;4;0;0
0,0278;260,6377;6,7000;-1,1136;0,0121;0,0000;0,0000;0,0000;0,0000;0,0000;0,0151;0,0800;-1,0300;1;0,0000;0,0000;0;0;1;4;0;0
0,0417;260,6377;6,7000;-1,0144;0,0120;0,0000;0,0000;0,0000;0,0000;0,0000;0,0149;0,0600;-0,9500;1;0,0000;0,0000;0;0;1;4;0;0
0,0556;260,6377;6,7000;-0,7734;0,0119;0,0000;0,0000;0,0000;0,0000;0,0000;0,0149;0,0500;-0,7200;1;0,0000;0,0000;0;0;1;4;0;0
0,0694;260,6377;6,7000;-0,5748;0,0118;0,0000;0,0000;0,0000;0,0000;0,0000;0,0148;0,0400;-0,5300;1;0,0000;0,0000;0;0;1;4;0;0
0,0833;260,6377;6,7000;-0,3205;0,0118;0,0000;0,0000;0,0000;0,0000;0,0000;0,0147;0,0300;-0,2900;1;0,0000;0,0000;0;0;1;4;0;0
0,0972;260,3969;6,7000;-0,0994;0,0118;0,0000;0,0000;0,0000;0,0000;0,0000;0,0148;0,0300;-0,0700;1;0,0000;0,0000;0;0;1;4;0;0
0,1111;260,3711;6,6000;0,1187;0,0119;0,0000;0,0000;0,0000;0,0000;0,0000;0,0148;0,0300;0,1500;1;0,0000;0,0000;0;0;1;4;0;0
0,1250;260,3456;6,6000;0,2956;0,0119;0,0000;0,0000;0,0000;0,0000;0,0000;0,0149;0,0400;0,3400;1;0,0000;0,0000;0;0;1;4;0;0
0,1389;260,3202;6,6000;0,3385;0,0120;0,0000;0,0000;0,0000;0,0000;0,0000;0,0150;0,0400;0,3800;1;0,0000;0,0000;0;0;1;4;0;0
0,1528;260,2947;6,6000;0,2820;0,0120;0,0000;0,0000;0,0000;0,0000;0,0000;0,0151;0,0500;0,3300;1;0,0000;0,0000;0;0;1;4;0;0
0,1667;260,2692;6,6000;0,2023;0,0121;0,0000;0,0000;0,0000;0,0000;0,0000;0,0151;0,0500;0,2600;1;0,0000;0,0000;0;0;1;4;0;0
0,1806;260,2438;6,6000;0,1605;0,0122;0,0000;0,0000;0,0000;0,0000;0,0000;0,0152;0,0600;0,2200;1;0,0000;0,0000;0;0;1;4;0;0
0,1944;260,2183;6,6000;0,1356;0,0122;0,0000;0,0000;0,0000;0,0000;0,0000;0,0153;0,0600;0,2000;1;0,0000;0,0000;0;0;1;4;0;0
0,2083;260,1928;6,6000;0,1052;0,0123;0,0000;0,0000;0,0000;0,0000;0,0000;0,0153;0,0600;0,1700;1;0,0000;0,0000;0;0;1;4;0;0
0,2222;260,1814;6,6000;0,0593;0,0123;0,0000;0,0000;0,0000;0,0000;0,0000;0,0154;0,0700;0,1300;1;0,0000;0,0000;0;0;1;4;0;0
0,2361;260,1814;6,6000;0,0239;0,0124;0,0000;0,0000;0,0000;0,0000;0,0000;0,0155;0,0700;0,0900;1;0,0000;0,0000;0;0;1;4;0;0
0,2500;260,1814;6,6000;-0,0102;0,0124;0,0000;0,0000;0,0000;0,0000;0,0000;0,0155;0,0700;0,0600;1;0,0000;0,0000;0;0;1;4;0;0
0,2639;260,1814;6,6000;-0,0394;0,0124;0,0000;0,0000;0,0000;0,0000;0,0000;0,0155;0,0700;0,0300;1;0,0000;0,0000;0;0;1;4;0;0
0,2778;260,1814;6,6000;-0,0752;0,0124;0,0000;0,0000;0,0000;0,0000;0,0000;0,0156;0,0600;0,0000;1;0,0000;0,0000;0;0;1;4;0;0
0,2917;260,1814;6,6000;-0,1254;0,0125;0,0000;0,0000;0,0000;0,0000;0,0000;0,0156;0,0600;-0,0600;1;0,0000;0,0000;0;0;1;4;0;0
0,3056;260,1814;6,6000;-0,1733;0,0125;0,0000;0,0000;0,0000;0,0000;0,0000;0,0156;0,0600;-0,1100;1;0,0000;0,0000;0;0;1;4;0;0
0,3194;260,1814;6,6000;-0,1994;0,0125;0,0000;0,0000;0,0000;0,0000;0,0000;0,0156;0,0600;-0,1400;1;0,0000;0,0000;0;0;1;4;0;0
0,3333;260,1814;6,6000;-0,2055;0,0125;0,0000;0,0000;0,0000;0,0000;0,0000;0,0156;0,0500;-0,1500;1;0,0000;0,0000;0;0;1;4;0;0
0,3472;259,9383;6,6000;-0,2068;0,0125;0,0000;0,0000;0,0000;0,0000;0,0000;0,0156;0,0500;-0,1500;1;0,0000;0,0000;0;0;1;4;0;0
0,3611;259,9128;6,8000;-0,2038;0,0125;0,0000;0,0000;0,0000;0,0000;0,0000;0,0156;0,0500;-0,1500;1;0,0000;0,0000;0;0;1;4;0;0
0,3750;259,8866;6,8000;-0,1944;0,0125;0,0000;0,0000;0,0000;0,0000;0,0000;0,0156;0,0400;-0,1500;1;0,0000;0,0000;0;0;1;4;0;0
0,3889;259,8603;6,8000;-0,1853;0,0125;0,0000;0,0000;0,0000;0,0000;0,0000;0,0156;0,0400;-0,1400;1;0,0000;0,0000;0;0;1;4;0;0
0,4028;259,8341;6,8000;-0,1785;0,0125;0,0000;0,0000;0,0000;0,0000;0,0000;0,0157;0,0400;-0,1400;1;0,0000;0,0000;0;0;1;4;0;0
0,4167;259,8079;6,8000;-0,1695;0,0125;0,0000;0,0000;0,0000;0,0000;0,0000;0,0157;0,0400;-0,1300;1;0,0000;0,0000;0;0;1;4;0;0
0,4306;259,7816;6,8000;-0,1485;0,0125;0,0000;0,0000;0,0000;0,0000;0,0000;0,0157;0,0300;-0,1100;1;0,0000;0,0000;0;0;1;4;0;0
0,4444;259,7554;6,8000;-0,1308;0,0126;0,0000;0,0000;0,0000;0,0000;0,0000;0,0157;0,0300;-0,0900;1;0,0000;0,0000;0;0;1;4;0;0
0,4583;259,7291;6,8000;-0,1107;0,0126;0,0000;0,0000;0,0000;0,0000;0,0000;0,0157;0,0300;-0,0800;1;0,0000;0,0000;0;0;1;4;0;0
